,name,locality,state,address,rating,text
554,Poliklinik UMS,Kota Kinabalu,Sabah,"Ground Floor, <span class=""street-address"">Lot 45, 46, 47, Block F, Riverside Plaza</span>, <span class=""extended-address"">Kingfisher Park</span>, <span class=""postal-code"">88450</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,Satisfied by the service..fast and friendly
555,Klinik Kota Belud,Kota Belud,Sabah,"Blok A, No. 2, Sri Rangan Shopping Center, Sabah, <span class=""postal-code"">89158</span> <span class=""locality"">Kota Belud</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,The staff who answered the phone were insane.
556,Klinik Kota Belud,Kota Belud,Sabah,"Blok A, No. 2, Sri Rangan Shopping Center, Sabah, <span class=""postal-code"">89158</span> <span class=""locality"">Kota Belud</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,the best.
557,Klinik Kota Belud,Kota Belud,Sabah,"Blok A, No. 2, Sri Rangan Shopping Center, Sabah, <span class=""postal-code"">89158</span> <span class=""locality"">Kota Belud</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,The best private clinic in kb.
558,Klinik & Surgeri H. Singh,Sandakan,Sabah,"<span class=""street-address"">25, Lebuh Dua</span>, <span class=""extended-address"">Pusat Bandar Sandakan</span>, <span class=""postal-code"">90000</span> <span class=""locality"">Sandakan</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,Doktor legend
559,Klinik & Surgeri H. Singh,Sandakan,Sabah,"<span class=""street-address"">25, Lebuh Dua</span>, <span class=""extended-address"">Pusat Bandar Sandakan</span>, <span class=""postal-code"">90000</span> <span class=""locality"">Sandakan</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,legend clinic from mother to grandchildren🤭 Alhamdulillah best
560,Klinik & Surgeri H. Singh,Sandakan,Sabah,"<span class=""street-address"">25, Lebuh Dua</span>, <span class=""extended-address"">Pusat Bandar Sandakan</span>, <span class=""postal-code"">90000</span> <span class=""locality"">Sandakan</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,"Unsatisfactory service to patients
👍"
561,Hospital Universiti Malaysia Sabah,Kota Kinabalu,Sabah,"Block C, Faculty of Medicine and Health Science, <span class=""street-address"">Jalan UMS</span>, <span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,still my construction boss. 2030 I come back.
562,Tawau Specialist Polyclinics Centre Sdn Bhd,Tawau,Sabah,"No.3680 , Tinagat Plaza , Mile 2.5 , Jalan Bunga Raya, <span class=""street-address"">Off, Jalan Apas</span>, <span class=""postal-code"">91000</span> <span class=""locality"">Tawau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,Good
563,Tawau Specialist Polyclinics Centre Sdn Bhd,Tawau,Sabah,"No.3680 , Tinagat Plaza , Mile 2.5 , Jalan Bunga Raya, <span class=""street-address"">Off, Jalan Apas</span>, <span class=""postal-code"">91000</span> <span class=""locality"">Tawau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"Good place! Visited here once, staffs are kind, explained the procedure well, doctor, nurses, lab staff, radiographer all staffs are kind!! U guys did a good job. Keep up the good work"
564,Tawau Specialist Polyclinics Centre Sdn Bhd,Tawau,Sabah,"No.3680 , Tinagat Plaza , Mile 2.5 , Jalan Bunga Raya, <span class=""street-address"">Off, Jalan Apas</span>, <span class=""postal-code"">91000</span> <span class=""locality"">Tawau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"Very good service and specialist. I met their paeds, so nice."
565,Tawau Specialist Polyclinics Centre Sdn Bhd,Tawau,Sabah,"No.3680 , Tinagat Plaza , Mile 2.5 , Jalan Bunga Raya, <span class=""street-address"">Off, Jalan Apas</span>, <span class=""postal-code"">91000</span> <span class=""locality"">Tawau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"Various services available including the only available MRI at southeast region of sabah, ultrasound, x-ray, CT Scan, labaratory for various sample, asthma bay, minor surgeries and many more. These are all done under doctor specialist attention i.e., orthopedics, paediatrician n radiologist."
566,Tawau Specialist Polyclinics Centre Sdn Bhd,Tawau,Sabah,"No.3680 , Tinagat Plaza , Mile 2.5 , Jalan Bunga Raya, <span class=""street-address"">Off, Jalan Apas</span>, <span class=""postal-code"">91000</span> <span class=""locality"">Tawau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,Good of the best
567,Klinik Sabah,Kota Kinabalu,Sabah,"1st Floor, <span class=""street-address"">8, Jalan Pantai</span>, <span class=""extended-address"">Pusat Bandar Kota Kinabalu</span>, <span class=""postal-code"">88000</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"Excellent service!! Highly recommend... The staff are friendly and the doctor also very professional .. i never been so comfortable inside a clinic.. but since they are very kind and sweet i made myself comfortable.. even they are good with children.. and affordable price for a private clinic ..

😇😇😇😇😇  but I think you need to make an appointment before  go.."
568,Klinik Sabah,Kota Kinabalu,Sabah,"1st Floor, <span class=""street-address"">8, Jalan Pantai</span>, <span class=""extended-address"">Pusat Bandar Kota Kinabalu</span>, <span class=""postal-code"">88000</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",2,"i was on first time coming to the clinic and the staffs are very friendly but bad timing for me, as i wanted to do the nebulizer, the doc was on duty for circumsize but they did recommended me to other clinic bcos actually their medicine stuff is already 'expired'...luckily i still got the stamina to go to other clinic or otherwise fell down as soon as i heard that word..
how could such wellknown clinic having an expired medicine when patient urgently wanted to have it?...need some improvement and revoking through all the stock medicines.."
569,Klinik Sabah,Kota Kinabalu,Sabah,"1st Floor, <span class=""street-address"">8, Jalan Pantai</span>, <span class=""extended-address"">Pusat Bandar Kota Kinabalu</span>, <span class=""postal-code"">88000</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"Excellent service!! Staff very friendly and helpful Especially azizie and florina..
Excellent
Top service
Awesome
And thanks to Doctor ruhaizad also he's very professional..
Highly recommended!!"
570,Klinik Sabah,Kota Kinabalu,Sabah,"1st Floor, <span class=""street-address"">8, Jalan Pantai</span>, <span class=""extended-address"">Pusat Bandar Kota Kinabalu</span>, <span class=""postal-code"">88000</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"I made an appointment through Facebook :) staff was very sweet and cheerful. Doctor seemed nice and I got my referral letter to a psychiatrist in a short time

✧◝(⁰▿⁰)◜✧"
571,Klinik Sabah,Kota Kinabalu,Sabah,"1st Floor, <span class=""street-address"">8, Jalan Pantai</span>, <span class=""extended-address"">Pusat Bandar Kota Kinabalu</span>, <span class=""postal-code"">88000</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"Lovely staff. Kind informative and caring.
Doctor was excellent. Understanding and also caring. Gave a excellent referral to a great specialist for my head."
572,Gleneagles Hospital Kota Kinabalu,Kota Kinabalu,Sabah,"Riverson@Sembulan, <span class=""street-address"">Block A-1, Lorong Riverson@Sembulan, Off Coastal Highway</span>, <span class=""postal-code"">88100</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"My wife delivered our son recently here with previously twice at government hospital and the difference is night and day.

The registration is swift; the antenatal checkups are informative and assuring. Nurses call you for appointments confirmation. Which sometimes can wait upwards to 2 hours as there are a lot of other mothers. I guess this is seasonal but can be improved upon, nonetheless KKIA can take average of 4 hours.

During delivery, the nurses are very helpful, polite, and friendly. They guide you through the process and inform us of the expectations which is quite comforting.

After delivery, the maternity ward nurses have the same quality all the way. Helpful, friendly, informative. They took good care of the baby in the nursery while the parents rest. May request a pop up bed for father to rest. The doctor can answer any of your concerns up until discharge.

All in all 5 star experience.

Only grievances I have is the expensive parking rates which I think can be covered together in the hospital bill (like in hotels)."
573,Gleneagles Hospital Kota Kinabalu,Kota Kinabalu,Sabah,"Riverson@Sembulan, <span class=""street-address"">Block A-1, Lorong Riverson@Sembulan, Off Coastal Highway</span>, <span class=""postal-code"">88100</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",3,"3 stars was given because there are more rooms for them to be improved! My grandmother admitted here and everything was fine except the process of discharge, took me 6 hours for our grandmother to be discharged!"
574,Gleneagles Hospital Kota Kinabalu,Kota Kinabalu,Sabah,"Riverson@Sembulan, <span class=""street-address"">Block A-1, Lorong Riverson@Sembulan, Off Coastal Highway</span>, <span class=""postal-code"">88100</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,I was seen by Dr Sreetharen in ENT clinic. He was so helpful and patiently explained about my problem to me in a very professional manner.
575,Gleneagles Hospital Kota Kinabalu,Kota Kinabalu,Sabah,"Riverson@Sembulan, <span class=""street-address"">Block A-1, Lorong Riverson@Sembulan, Off Coastal Highway</span>, <span class=""postal-code"">88100</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,Emergency services serious very Poor. I decided to cancel visit and go other hospitals emergency. My advice better experience poor service and go other emergency.. eeeeee bikin panas
576,Gleneagles Hospital Kota Kinabalu,Kota Kinabalu,Sabah,"Riverson@Sembulan, <span class=""street-address"">Block A-1, Lorong Riverson@Sembulan, Off Coastal Highway</span>, <span class=""postal-code"">88100</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,"The emergency is the worst, constantly need to wait for more than 1 hour just to get to see somebody. Once done another 20 minutes just for billing to settle. Came more than 5 times, all on average took me at least 1 hour"
577,"Queen Elizabeth Hospital, Kota Kinabalu",Kota Kinabalu,Sabah,"<span class=""street-address"">13a, Jalan Penampang</span>, <span class=""postal-code"">88200</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,Special Thanks to Dr foong and Dr su from HQE expecialy all the nurses from ICU 2 ...who treated my son from bed 10 till today for the good services from all of you...As a mother I appreciate so much for all your help and support.
578,"Queen Elizabeth Hospital, Kota Kinabalu",Kota Kinabalu,Sabah,"<span class=""street-address"">13a, Jalan Penampang</span>, <span class=""postal-code"">88200</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",3,The clerical staff at Counter No.4 (Registration counter) need some refreshers on manners. She looked like she does not like her job. I have gone to the same counter 2x. Same story. The nurses and doctors are nicer and more humble than her.
579,"Queen Elizabeth Hospital, Kota Kinabalu",Kota Kinabalu,Sabah,"<span class=""street-address"">13a, Jalan Penampang</span>, <span class=""postal-code"">88200</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",3,"I am a regular patient of HQE 1 since I was little. I was diagnosed with Beta Thalassemia Major. I have no problem with my doctors or the service of my nurses and I have been referred to a lot of departments, did surgery 3 times so far everything is good. Except recently I have been in an accident and my company requires a medical report. I never have the need to request a medical report before so this is my first time. I filled everything that needed and pay the fee of RM40. Quite a sum if you ask me and waited. On this day it is 14 of December and the request date of my medical report is 18 of October. It has passed the 28 days mark and still my report is not yet available.  This is very unprofessional. I kept calling the hospital and all they tell me is that my report still haven't been sign by the doctor. I am very disappointed."
580,"Queen Elizabeth Hospital, Kota Kinabalu",Kota Kinabalu,Sabah,"<span class=""street-address"">13a, Jalan Penampang</span>, <span class=""postal-code"">88200</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,"nurse and doctors need etiquette training. I understand you guys are overworked and probably burnt out during the pandemic. But there's a fine line between being decent and rude. People will always say, if you want faster go to private; well, they're not accepting covid patients so I don't have a choice. 6 hours.... not a single info given, when i asked politely if there is any results or info, your doctor sarcastically replied ""its always late."" Mr William Gotulis, please do some improvements."
581,"Queen Elizabeth Hospital, Kota Kinabalu",Kota Kinabalu,Sabah,"<span class=""street-address"">13a, Jalan Penampang</span>, <span class=""postal-code"">88200</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,"Can't do a swab test at CMSA because apparently it's closed due to public holiday. But the thing is, I had an appointment for a swab test at 15 April 2022. And they're closed. What a disappoinment."
582,Klinik Dr Ko (Kota Kinabalu),Kota Kinabalu,Sabah,"10-1-A, 500, <span class=""extended-address"">Kepayan</span>, <span class=""postal-code"">88300</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"A huge thanks to Dr Kong & all the staff for being so nice. I was so amazed how good is the consultation session attended by Dr Kong. Lot of information given and you can understand easily. Almost every question answered patiently. The product's price is reasonable for me.

Thanks and stay safe 🙂"
583,Klinik Dr Ko (Kota Kinabalu),Kota Kinabalu,Sabah,"10-1-A, 500, <span class=""extended-address"">Kepayan</span>, <span class=""postal-code"">88300</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,this kind of operation couldn’t exist in europe. they basically sell expensive unbranded supposed super skin improvement products to desperate +  naive individuals. go and see a proper dermatologist not pushing products instead.
584,Klinik Dr Ko (Kota Kinabalu),Kota Kinabalu,Sabah,"10-1-A, 500, <span class=""extended-address"">Kepayan</span>, <span class=""postal-code"">88300</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,Nice place and friendly 🥰 really recommended 👍🏻👍🏻👍🏻
585,Klinik Dr Ko (Kota Kinabalu),Kota Kinabalu,Sabah,"10-1-A, 500, <span class=""extended-address"">Kepayan</span>, <span class=""postal-code"">88300</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"Decided to see this doctor as I desperately needed urgent answers for my scalp condition. Other dermatologist was so busy that I could only get an appointment 1 month from now. At Dr. Ko clinic, I arrived at the time where there were no other patients waiting. I came as a walk-in patient so I waited less than 5 mins only. Dr. Kong is a good doctor. Explained a lot to me and he is a very patient doctor. He took his time to answer all of my questions and made me understand completely before I left the consultation room. Thank you Dr. Kong.

Of course, medication is not cheap. If you choose to go to any specialist it will be the same. But know that the product you are getting is 1 of the best and cannot simply find at the pharmacies out there.

Consultation price is very reasonable.
Will come back again for sure."
586,Klinik Dr Ko (Kota Kinabalu),Kota Kinabalu,Sabah,"10-1-A, 500, <span class=""extended-address"">Kepayan</span>, <span class=""postal-code"">88300</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",2,"Just helping my colleague to buy the medication.
Nice environment, nice waiting area with pretty sofa and mage zines.
Service is quite OK but the medication was really poorly labelled.
a) I knew what the short name of the medication stands for after being explained by colleague, but lay people definitely don't know what are those.
b) name of patient is not labelled and labelled with just a 2019.
c) expiry date unknown
d) lid is not tight, been informed by staff. Need to buy a better container.
On medication management, I was quite dissatisfied.
e) as an established clinic, the medication have a lot of improvement space

Clinical service wise, kindly look at other reviews..."
587,Sandakan Ren Ai Counseling Association Sabah,Sandakan,Sabah,"<span class=""postal-code"">90000</span> <span class=""locality"">Sandakan</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,I'm very exciting to be here in every Monday to friday to train my social communication.
588,Solace Asia,Kota Kinabalu,Sabah,"Tg Aru Plaza, <span class=""extended-address"">Country Heights</span>, <span class=""postal-code"">88000</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"This is a place of healing. The environment is very relaxing, the staff are very helpful. I have learnt a lot about myself during my stay here. If you are suffering from any kind of addiction, I would suggest you try Solace out."
589,Solace Asia,Kota Kinabalu,Sabah,"Tg Aru Plaza, <span class=""extended-address"">Country Heights</span>, <span class=""postal-code"">88000</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"A true house of healing. I've learnt so much on coping with my condition which is bipolar and addiction to substances. the classes and activities in relation to thought process and mindfulness was an amazing eye opener. the staff are extremely polite and accommodating without over stepping personal boundaries whilst ensuring regulations are followed in order to ensure an effective recovery program. The food was great and facilities were exquisite. The stay here changed my outlook on life as a whole, a true eye and mind opener."
590,Solace Asia,Kota Kinabalu,Sabah,"Tg Aru Plaza, <span class=""extended-address"">Country Heights</span>, <span class=""postal-code"">88000</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"I really appreciate coming to this place because I really needed their help and they provided it in the most pleasing way I could imagine, such a friendly staff and expert counselors.A pleasing place with proper program that covers all four pillars of recovery, and applied in a professional and friendly manner. Thanks to them I could move forward in my life..."
591,Solace Asia,Kota Kinabalu,Sabah,"Tg Aru Plaza, <span class=""extended-address"">Country Heights</span>, <span class=""postal-code"">88000</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"A wonderful place to treat a person with addiction. The staff are wonderful and there is a ""genuine"" feeling here. Very well staffed so everyone gets their indivual attention. Never thought such a service is available in Malaysia!"
592,Solace Asia,Kota Kinabalu,Sabah,"Tg Aru Plaza, <span class=""extended-address"">Country Heights</span>, <span class=""postal-code"">88000</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"Coming from a deep narcotic addiction and alcoholism.

Living with severe anxiety issues and depression, I’ve lost all hope that one day I’ll be feeling good and confident.

I remember that day I reached rock bottom and searched online for a place to get treated and take timeout from life.

Found the SOLACE website. Someone called me. they Booked me the tickets, arranged everything with the medical doctors, detox, everything was ready faaasst !

When I reached there I was so happy with the place, staff, and the people there.

The rehab was so clean.
The food was real good.
They have chefs cooking different dishes.
We go to the gym.
We go on outings to the beach, football, swimming, rafting, etc...

Today I’m back to life, feeling good and confident.

I never imagined I’ll be living healthy and confident as I’m now with no booze & narcos 🙏🏻"
593,"Duchess of Kent Hospital, Sandakan",Sandakan,Sabah,"<span class=""street-address"">KM 3.2, Jalan Utara</span>, <span class=""postal-code"">90000</span> <span class=""locality"">Sandakan</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"Punctuality ✅

Time management ✅

Seats are available outside for the walk in receiver.

I am here to receive my booster shot

It is available daily from morning till 5pm

However do come in the morning during weekends.

As they all were tired & exhausted to be on duty for Monday-Saturday. consideration is important."
594,"Duchess of Kent Hospital, Sandakan",Sandakan,Sabah,"<span class=""street-address"">KM 3.2, Jalan Utara</span>, <span class=""postal-code"">90000</span> <span class=""locality"">Sandakan</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,My cousin doctor is there dr.ibrahim alian
595,"Duchess of Kent Hospital, Sandakan",Sandakan,Sabah,"<span class=""street-address"">KM 3.2, Jalan Utara</span>, <span class=""postal-code"">90000</span> <span class=""locality"">Sandakan</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,ok good best
596,"Duchess of Kent Hospital, Sandakan",Sandakan,Sabah,"<span class=""street-address"">KM 3.2, Jalan Utara</span>, <span class=""postal-code"">90000</span> <span class=""locality"">Sandakan</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,"So far i give 1 star to doctors and most of the staff at wad perempuan surgical tingkat 2.. but because of this nurse named Jessicka i give them 1 star otherwise i give them no star at all.. But for Jessicka i give her 5/5 over her excellent services.. She is polite, nice, respectful and most important thing she talked with us everything wht she done to patients. If all nurses like this, i do believe all patients will feel safe and hving good experience there. Some of nurses terrible. Advise to all: this is important thing that u must have ur insurance otherwise u will end up at government hospital that u will regret when u get sick.. I had bad experienced here.. just because i dont have choice i had to take my mom to this hospital. Im regret to take her here."
597,"Duchess of Kent Hospital, Sandakan",Sandakan,Sabah,"<span class=""street-address"">KM 3.2, Jalan Utara</span>, <span class=""postal-code"">90000</span> <span class=""locality"">Sandakan</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,The service is very good. Toilets are clean. The staff are courteous and friendly. Very professional.
598,Papar Hospital,Kota Kinabalu,Sabah,"Jalan New Hospital Papar, <span class=""postal-code"">89600</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",3,"I was neither rude, demanding or anything else offensive, but the pharmacy's staff was very rude to me, I was politely greeting him and ask him where to take the no giliran, he just throw the no giliran to me, he even marah2 when he asked me and when he explaining about the meds. I even said thank u to him but he just ignore me and proceed to look at his phone🤭 I do not appreciate being spoken to like a I am a disobedient child.."
599,Papar Hospital,Kota Kinabalu,Sabah,"Jalan New Hospital Papar, <span class=""postal-code"">89600</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",4,"Try allocate more staff at pharmacy. Also, some people only have the time to take their medicine stocks on weekends, therefore please ask your pharmacy staff not to scold the people when they come on weekends."
600,Papar Hospital,Kota Kinabalu,Sabah,"Jalan New Hospital Papar, <span class=""postal-code"">89600</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",3,"Had some bitter and sweet moments here, the hospital provides basic treatment to patients. However, sometimes you have to wait for a long time to meet the doctor due to probably disorganized management."
601,Papar Hospital,Kota Kinabalu,Sabah,"Jalan New Hospital Papar, <span class=""postal-code"">89600</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,The service is not acceptable. 1 star only for the medication. I think they're watching Netflix series and eating popcorn while on duty. Seriously they like a sloth 🦥
602,Papar Hospital,Kota Kinabalu,Sabah,"Jalan New Hospital Papar, <span class=""postal-code"">89600</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,good
603,Pusat Rawatan Warga UMS,Kota Kinabalu,Sabah,"<span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,Its already 9.10am still no reply .. bila call number cannot be reach.. im dying demam teruk ni
604,Pusat Rawatan Warga UMS,Kota Kinabalu,Sabah,"<span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"Great clinic, doctors and staff. During my visit there, I only waited for a little less than 30 minutes and received free-of-charge consultation, treatment, and medicine. It provides outpatient medical care mostly for the UMS students though the facilities and resources are limited. Overall, it is an excellent university clinic."
605,Pusat Rawatan Warga UMS,Kota Kinabalu,Sabah,"<span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,i just love the services of this facilities
606,Pusat Rawatan Warga UMS,Kota Kinabalu,Sabah,"<span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",4,"Clinic UMS.. They have nice Dr and helpful MA..  Overall, okay lah.."
607,Pusat Rawatan Warga UMS,Kota Kinabalu,Sabah,"<span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,Very helpful doctor and nurses.
608,Faculty of Medicine & Health Sciences,Kota Kinabalu,Sabah,"Jalan UMS, 88400 Kota Kinabalu, Sabah, Malaysia, <span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,Hi all introduce my name nana i live in sandakan my house in harmony garden
609,Faculty of Medicine & Health Sciences,Kota Kinabalu,Sabah,"Jalan UMS, 88400 Kota Kinabalu, Sabah, Malaysia, <span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,All the best..
610,Faculty of Medicine & Health Sciences,Kota Kinabalu,Sabah,"Jalan UMS, 88400 Kota Kinabalu, Sabah, Malaysia, <span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,the worst place to study...regretfully saying...
611,Faculty of Medicine & Health Sciences,Kota Kinabalu,Sabah,"Jalan UMS, 88400 Kota Kinabalu, Sabah, Malaysia, <span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,Nice environment
612,Faculty of Medicine & Health Sciences,Kota Kinabalu,Sabah,"Jalan UMS, 88400 Kota Kinabalu, Sabah, Malaysia, <span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,Best local education hub..
613,Keningau Hospital,Keningau,Sabah,"Peti Surat, <span class=""street-address"">11</span>, <span class=""postal-code"">89007</span> <span class=""locality"">Keningau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,Full of clown doctor maybe fake doctor .Highly not recommended to go this hospital. Village2 procedure. Wew
614,Keningau Hospital,Keningau,Sabah,"Peti Surat, <span class=""street-address"">11</span>, <span class=""postal-code"">89007</span> <span class=""locality"">Keningau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",4,good place
615,Keningau Hospital,Keningau,Sabah,"Peti Surat, <span class=""street-address"">11</span>, <span class=""postal-code"">89007</span> <span class=""locality"">Keningau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",4,"a big hospital, not too crowded like the one in Kota Kinabalu and also good services"
616,Keningau Hospital,Keningau,Sabah,"Peti Surat, <span class=""street-address"">11</span>, <span class=""postal-code"">89007</span> <span class=""locality"">Keningau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,Working hard
617,Keningau Hospital,Keningau,Sabah,"Peti Surat, <span class=""street-address"">11</span>, <span class=""postal-code"">89007</span> <span class=""locality"">Keningau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",4,IT assessments
618,Semporna Hospital,Semporna,Sabah,"<span class=""extended-address"">Pekan Semporna</span>, <span class=""postal-code"">91308</span> <span class=""locality"">Semporna</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",2,"Small hospital, appeared like klinik kesihatan from outside."
619,Semporna Hospital,Semporna,Sabah,"<span class=""extended-address"">Pekan Semporna</span>, <span class=""postal-code"">91308</span> <span class=""locality"">Semporna</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,The best managment system
620,Semporna Hospital,Semporna,Sabah,"<span class=""extended-address"">Pekan Semporna</span>, <span class=""postal-code"">91308</span> <span class=""locality"">Semporna</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",4,"Have a good facilities, and  customer service is friendly.
Even though sometimes its a bit long to wait for Number to be called but overall its good"
